,Ytrue,Ypred,R2,AdjR2,Y_EH,R2OS,InsampleBegin,InsampleEnd,OutsampleAt
2003-01-31,8.096013948712589,5.930288509120318,0.8129589875121315,0.6690812855983865,2.0668460790090566,0.8709695999323928,1980-01-31,2002-10-31,2003-01-31
2003-04-30,8.970954445900817,10.497287607902495,0.8170225801374382,0.6762707187046983,2.2071046857955254,0.9490773758917174,1980-04-30,2003-01-31,2003-04-30
2003-07-31,4.432268540759528,0.6994370771284766,0.8208017239433757,0.6829568962075109,2.296292958797105,-2.0541066380539554,1980-07-31,2003-04-30,2003-07-31
2003-10-31,1.5672947269748243,-6.348699557925494,0.8347340837961317,0.7076064559470022,2.380187954916038,-93.82960310479595,1980-10-31,2003-07-31,2003-10-31
2004-01-31,2.355015127640403,-10.595043819040779,0.8233908478197511,0.6875376538349443,2.466659682089756,-13453.525954046178,1981-01-31,2003-10-31,2004-01-31
2004-04-30,0.061127652821366986,0.13544559107216436,0.8019187914725356,0.6495486310667938,2.5937174330758483,0.9991388920364944,1981-04-30,2004-01-31,2004-04-30
2004-07-31,0.988199909437316,2.506559581569631,0.8105291836501357,0.6647824018425479,2.747860632529629,0.2554541626966894,1981-07-31,2004-04-30,2004-07-31
2004-10-31,1.844234209978846,-4.022410081211869,0.8076036483111435,0.6596064547043308,2.840928124370085,-33.64622330970375,1981-10-31,2004-07-31,2004-10-31
2005-01-31,-0.2832347746715872,-0.9304469472110979,0.8194960151661709,0.6806467960632254,2.9018110404343247,0.9587083739214551,1982-01-31,2004-10-31,2005-01-31
2005-04-30,0.5372925676508864,8.864384743955798,0.8285742582849382,0.6967083031195062,2.898543839486903,-11.436619134257395,1982-04-30,2005-01-31,2005-04-30
2005-07-31,-0.3895819919686606,7.166650843381686,0.8268444535398064,0.6936478793396574,2.8624493831327613,-4.39884935486336,1982-07-31,2005-04-30,2005-07-31
2005-10-31,-3.062335179733969,-0.1648712476121199,0.8178188677495792,0.6776795352492555,2.7009890364238753,0.7472506927026874,1982-10-31,2005-07-31,2005-10-31
2006-01-31,-2.0382811545251656,-0.40142199338586915,0.8060035963675071,0.6567755935732817,2.553722109937968,0.8729372499837975,1983-01-31,2005-10-31,2006-01-31
2006-04-30,-2.6221794167355177,-4.1352381893988355,0.8034951039289926,0.6523374915666792,2.4041537233529255,0.9093831301832747,1983-04-30,2006-01-31,2006-04-30
2006-07-31,-2.0277609781721453,-6.578626513977309,0.8048163720367518,0.6546751197573302,2.3165687985744907,-0.09734310017122305,1983-07-31,2006-04-30,2006-07-31
2006-10-31,-0.3015014294175993,-9.718813105397253,0.801939389547046,0.6495850738140045,2.319538507449418,-11.90941646117919,1983-10-31,2006-07-31,2006-10-31
2007-01-31,-1.0187044440245436,-6.465005865873467,0.7898185759957566,0.628140557530954,2.313836035463233,-1.6708683398217015,1984-01-31,2006-10-31,2007-01-31
2007-04-30,1.1415366164499376,-6.185030733274977,0.8047948353265041,0.6546370163468919,2.380982711817515,-33.941842769252794,1984-04-30,2007-01-31,2007-04-30
2007-07-31,0.9015993084359588,-3.9781560199540955,0.8207383916736616,0.6828448468072474,2.407800019980577,-9.49615890616772,1984-07-31,2007-04-30,2007-07-31
2007-10-31,1.3780488142795553,7.9966104311627735,0.8189170595088683,0.6796224899003054,2.4070302222453557,-40.37253929068692,1984-10-31,2007-07-31,2007-10-31
2008-01-31,7.335117265477999,21.149329599608205,0.8223262238396869,0.6856540883317537,2.4446319543308825,-6.978997640249898,1985-01-31,2007-10-31,2008-01-31
2008-04-30,5.5128291167785015,9.196080449581011,0.7931018142498413,0.6339493636727962,2.430060428214699,-0.4275154945499242,1985-04-30,2008-01-31,2008-04-30
2008-07-31,4.804044880782667,16.848258453004163,0.7839193133057563,0.6177034004640303,2.3776721332901882,-23.640065450282652,1985-07-31,2008-04-30,2008-07-31
2008-10-31,6.728048633437606,-4.5116882207831015,0.7725865374778617,0.5976531047685245,2.363016266418663,-5.630363680825595,1985-10-31,2008-07-31,2008-10-31
2009-01-31,4.104860659682197,12.369311677448538,0.7639837049028178,0.582432708674216,2.312918623905403,-20.270617860152413,1986-01-31,2008-10-31,2009-01-31
