,Ytrue,Ypred,R2,AdjR2,Y_EH,R2OS,InsampleBegin,InsampleEnd,OutsampleAt
2004-06-30,-0.4519470256288967,3.901593127169604,0.8066568107426093,0.7830783730282933,0.5098818300226071,-19.48752537124593,1981-06-30,2004-05-31,2004-06-30
2004-07-31,0.19104576189999686,-2.4551135267970636,0.8026060286757568,0.7785335931484101,0.44115950211669847,-110.9326705600046,1981-07-31,2004-06-30,2004-07-31
2004-08-31,0.6972951438650377,4.855142328492436,0.7980512762727678,0.7734233831353005,0.4357806303896464,-251.7815976618329,1981-08-31,2004-07-31,2004-08-31
2004-09-30,-0.2861997348764769,-4.116758888438529,0.7954599697701223,0.7705160636445275,0.29442672927125574,-42.52418961979187,1981-09-30,2004-08-31,2004-09-30
2004-10-31,0.19778407437947731,-3.5613767015728253,0.7939008356952614,0.7687667912678542,0.24121853522423958,-7489.536612070324,1981-10-31,2004-09-30,2004-10-31
2004-11-30,0.020018935540436385,8.967327775276598,0.795342858058915,0.7703846700173193,0.15571870369712165,-4346.370414267601,1981-11-30,2004-10-31,2004-11-30
2004-12-31,-0.29707341003758475,-3.8772558071177574,0.7951626561487424,0.7701824922644427,0.06149311378669087,-98.69441378979838,1981-12-31,2004-11-30,2004-12-31
2005-01-31,-0.536058107604669,7.332402662362565,0.7985089812842087,0.7739369058310633,-0.060284335375525355,-272.5133780662691,1982-01-31,2004-12-31,2005-01-31
2005-02-28,-1.112365151227249,1.7095389045412777,0.8023049849906574,0.7781958368187863,-0.19119700608787263,-8.384403330931754,1982-02-28,2005-01-31,2005-02-28
2005-03-31,-1.4100703012496356,5.785646368547817,0.8067992227892187,0.7832381523976599,-0.29875698149395635,-40.92519296338085,1982-03-31,2005-02-28,2005-03-31
2005-04-30,-0.35926233816679365,7.762475712396527,0.811391197324158,0.788390123827104,-0.289488512747746,-13548.176111584244,1982-04-30,2005-03-31,2005-04-30
2005-05-31,-0.11815781210095695,6.561409560072844,0.814672484574132,0.7920715680587822,-0.3204088701478414,-1089.7244908856603,1982-05-31,2005-04-30,2005-05-31
2005-06-30,-0.15696092713973592,8.433575480913962,0.819846232803824,0.7978762611945341,-0.40583447724831884,-1190.4699121792778,1982-06-30,2005-05-31,2005-06-30
2005-07-31,-0.5965751853114792,4.993405498899989,0.8150957309350955,0.7925464298296193,-0.43687202229181904,-1224.1621718271663,1982-07-31,2005-06-30,2005-07-31
2005-08-31,-0.8909798153232593,0.8767523293958079,0.8109767103222256,0.7879250896298141,-0.5457484112620927,-25.218770945283886,1982-08-31,2005-07-31,2005-08-31
2005-09-30,-1.0207809492134248,2.8653406453521457,0.8049837268008746,0.7812012544595178,-0.6498283997374787,-108.74785736014857,1982-09-30,2005-08-31,2005-09-30
2005-10-31,-1.4512850641662294,-0.05742350703847998,0.7989507907732,0.7744325945260292,-0.7652495651503433,-3.1280609683734966,1982-10-31,2005-09-30,2005-10-31
