,Ytrue,Ypred,R2,AdjR2,Y_EH,R2OS,InsampleBegin,InsampleEnd,OutsampleAt
2004-03-31,2.6266776621516463,-1.21345801553819,0.7702625972812681,0.7422458408521544,3.0386553661477707,-85.8851813693759,1981-03-31,2004-02-29,2004-03-31
2004-04-30,0.061127652821366986,-7.210224575494539,0.7646855228832565,0.7359886354299952,2.2027590935099863,-10.527653058399155,1981-04-30,2004-03-31,2004-04-30
2004-05-31,-2.539500804014722,3.8785743847985352,0.7618180581026077,0.7327714798224378,1.5055821590325613,-1.5174145312803695,1981-05-31,2004-04-30,2004-05-31
2004-06-30,-2.056352216850601,20.143216072955862,0.7575106963161446,0.7279388300132354,1.043540405694235,-50.285637312594424,1981-06-30,2004-05-31,2004-06-30
2004-07-31,0.988199909437316,-14.360187590017238,0.7528279959231603,0.7226850685967163,0.9219651388174668,-53696.42217717377,1981-07-31,2004-06-30,2004-07-31
2004-08-31,2.898239254117516,23.000962810778912,0.7480548533567672,0.7173298354734461,1.055059591531736,-117.95274305132236,1981-08-31,2004-07-31,2004-08-31
2004-09-30,0.12635314366225212,-20.468646130541295,0.7435109803913108,0.7122318316585439,0.7795672146891739,-993.0597725157306,1981-09-30,2004-08-31,2004-09-30
2004-10-31,1.844234209978846,-15.189273330510778,0.7402985453669775,0.7086276362653894,0.8121640333661535,-271.3890951944541,1981-10-31,2004-09-30,2004-10-31
2004-11-30,0.8461692978252123,36.456955647569146,0.7404648809595198,0.7088142566862905,0.6612794503846344,-37095.84704190298,1981-11-30,2004-10-31,2004-11-30
2004-12-31,0.4438968689553352,-20.823862522531435,0.73859108323306,0.7067119470419697,0.5239044978084169,-70660.14613458542,1981-12-31,2004-11-30,2004-12-31
2005-01-31,-0.2832347746715872,31.679738170406118,0.7401090435375317,0.7084150244567429,0.2329132541260935,-3833.8271037516056,1982-01-31,2004-12-31,2005-01-31
2005-02-28,-2.029615270246692,5.38492154541971,0.7396016968464956,0.7078458062180194,0.02383896181928762,-12.037610329552566,1982-02-28,2005-01-31,2005-02-28
2005-03-31,-3.13889857551884,29.00681068022499,0.7440270911706917,0.7128108827768735,-0.03610081533112415,-106.33443788684822,1982-03-31,2005-02-28,2005-03-31
2005-04-30,0.5372925676508864,35.56854921680947,0.7493551228128024,0.7187886743753392,0.22326366311902443,-12443.34907729833,1982-04-30,2005-03-31,2005-04-30
2005-05-31,1.5573759133372258,29.578503954105095,0.7533816798563779,0.7233062749608142,0.28018126350901557,-480.345646243785,1982-05-31,2005-04-30,2005-05-31
2005-06-30,1.1541684968655406,37.18653715324786,0.7591361802963877,0.7297625437471666,0.10577418778381795,-1180.235022229457,1982-06-30,2005-05-31,2005-06-30
2005-07-31,-0.3895819919686606,24.603120442264615,0.7531748056142603,0.7230741721525847,0.05418067422072671,-3170.9396267743177,1982-07-31,2005-06-30,2005-07-31
2005-08-31,-1.0841684661816269,3.732112786780142,0.7499598799361384,0.7194671823673748,-0.2386595933953206,-31.447955779091913,1982-08-31,2005-07-31,2005-08-31
2005-09-30,-1.9393754976464608,20.041563124536214,0.742892458156929,0.7115378798833837,-0.5172140729424879,-237.88818904884303,1982-09-30,2005-08-31,2005-09-30
2005-10-31,-3.062335179733969,-8.643484470701818,0.7333119604188754,0.7007890287626406,-0.8678372778114184,-5.468103183106244,1982-10-31,2005-09-30,2005-10-31
2005-11-30,-1.6925930795788215,3.0483370023265195,0.7318282637660464,0.699124393493613,-1.0087731083021418,-47.066615145854165,1982-11-30,2005-10-31,2005-11-30
2005-12-31,-1.896292191293072,2.3716078248605728,0.7305351039666816,0.6976735312796916,-0.9954408004067797,-21.4451321388406,1982-12-31,2005-11-30,2005-12-31
2006-01-31,-2.0382811545251656,9.14224588123594,0.7256577232581314,0.6922013480457083,-0.8853790583074123,-93.04586268457382,1983-01-31,2005-12-31,2006-01-31
2006-02-28,-1.5160207073691483,3.3533161582962627,0.7213220628316127,0.6873369485427849,-1.0907103858094156,-130.0773933213823,1983-02-28,2006-01-31,2006-02-28
2006-03-31,-1.493808537230645,8.135303828321252,0.718616471064611,0.6843014065602953,-1.395828830866203,-9657.290017399962,1983-03-31,2006-02-28,2006-03-31
2006-04-30,-2.6221794167355177,6.902491858776728,0.7178706016692957,0.6834645774826245,-1.7734636222263087,-124.94340271079447,1983-04-30,2006-03-31,2006-04-30
2006-05-31,-3.6134493768390423,6.12142709800913,0.7177734096735284,0.6833555328044465,-2.0958503607133467,-40.14781870335341,1983-05-31,2006-04-30,2006-05-31
2006-06-30,-4.019466632768727,1.9057744239954835,0.7255001119059823,0.6920245157969558,-2.3893801773720567,-12.212675509372708,1983-06-30,2006-05-31,2006-06-30
2006-07-31,-2.0277609781721453,6.091827861428445,0.7262180416289772,0.692829997925194,-2.3982187254246257,-479.386410179917,1983-07-31,2006-06-30,2006-07-31
2006-08-31,-2.4152225730917505,1.859501433314468,0.7264838626658094,0.6931282361616398,-2.3335074647604035,-2735.6007314556546,1983-08-31,2006-07-31,2006-08-31
2006-09-30,-1.0596487092842666,6.498683183342422,0.7233529719552725,0.6896155295107935,-2.2702130277309482,-37.983082653449515,1983-09-30,2006-08-31,2006-09-30
2006-10-31,-0.3015014294175993,13.807156554229405,0.7248032013858984,0.6912426161890567,-2.1107339515434007,-59.81106921153448,1983-10-31,2006-09-30,2006-10-31
2006-11-30,-0.2309569229004021,-11.174354753818537,0.726532712390666,0.6931830431700154,-1.9300015283809242,-40.485355299137126,1983-11-30,2006-10-31,2006-11-30
2006-12-31,-1.0830996914530462,5.4798007498561745,0.7262825456991051,0.6929023683453375,-1.8867094267893136,-65.69622497804421,1983-12-31,2006-11-30,2006-12-31
2007-01-31,-1.0187044440245436,16.74163282183407,0.7271247524024136,0.6938472831831957,-1.839199017468704,-467.5446585470168,1984-01-31,2006-12-31,2007-01-31
2007-02-28,0.1954441004821728,19.948392334471606,0.726053173142848,0.6926450235261221,-1.557436665746935,-125.98695218341408,1984-02-29,2007-01-31,2007-02-28
2007-03-31,0.8326775586901237,1.2425850409326409,0.7223972825851277,0.6885432926564847,-1.1128239721940187,0.9556076089191289,1984-03-31,2007-02-28,2007-03-31
2007-04-30,1.1415366164499376,-0.729528267965019,0.71829730174201,0.6839433141495721,-0.5967236472721519,-0.15863886297990804,1984-04-30,2007-03-31,2007-04-30
2007-05-31,0.4221131621460553,17.847334809666087,0.7156111610831393,0.6809295953615708,-0.3517362332403319,-506.04175700945405,1984-05-31,2007-04-30,2007-05-31
2007-06-30,0.4641998273052978,-0.38874983783612693,0.7188037976600299,0.6845115778624725,-0.06379399320062706,-1.6096912334450124,1984-06-30,2007-05-31,2007-06-30
2007-07-31,0.9015993084359588,-9.778553767720886,0.7164883535549207,0.6819137625250329,0.1323308085713955,-191.752072469767,1984-07-31,2007-06-30,2007-07-31
2007-08-31,1.1850669385343682,0.7793367033020516,0.7180567072148223,0.683673378826386,0.28098764536659226,0.7985989637372666,1984-08-31,2007-07-31,2007-08-31
2007-09-30,1.182377068233053,1.3672432285065763,0.7213300595620531,0.6873459204842547,0.4223210444799378,0.940840617648831,1984-09-30,2007-08-31,2007-09-30
2007-10-31,1.3780488142795553,-2.990544970062099,0.7204915807183421,0.686405188123018,0.6684358950531979,-36.900095098803575,1984-10-31,2007-09-30,2007-10-31
2007-11-30,3.6439282837446947,-9.411006801117468,0.720266224895679,0.6861523498829569,1.1346991678301217,-26.068787131634142,1984-11-30,2007-10-31,2007-11-30
2007-12-31,4.493148768604338,18.06484005639103,0.7233028680553615,0.689559315379186,1.5644696346423383,-20.47456417389014,1984-12-31,2007-11-30,2007-12-31
2008-01-31,7.335117265477999,7.684242656310734,0.7163688039897935,0.6817796337446463,2.2147136053211254,0.9953510543272929,1985-01-31,2007-12-31,2008-01-31
2008-02-29,7.4903270640128925,-0.017791208913957135,0.7213940295682681,0.6874176917107399,2.8495926500774216,-1.6175126009924923,1985-02-28,2008-01-31,2008-02-29
2008-03-31,7.835877813303095,4.057098499894547,0.7248474918536353,0.6912923079333468,3.5909691151931247,0.20756006969665153,1985-03-31,2008-02-29,2008-03-31
2008-04-30,5.5128291167785015,11.961502291917409,0.7235002948543348,0.6897808186170584,4.095832044140446,-19.71108390040878,1985-04-30,2008-03-31,2008-04-30
2008-05-31,5.377633803294128,0.4147242663811075,0.7180309529682687,0.6836444838180575,4.543435493626262,-34.39436352134806,1985-05-31,2008-04-30,2008-05-31
2008-06-30,5.7014221754611825,-1.6387276495977787,0.7170248150273884,0.6825156461282893,4.995071017318944,-106.98626651324314,1985-06-30,2008-05-31,2008-06-30
2008-07-31,4.804044880782667,14.536618595987585,0.7142620233477117,0.679415928634018,5.357237798573905,-308.52959584873093,1985-07-31,2008-06-30,2008-07-31
2008-08-31,4.5640233445643625,5.849170610250571,0.7056404401308292,0.6697429328297108,5.675835251602386,-0.33611288259692396,1985-08-31,2008-07-31,2008-08-31
2008-09-30,5.602329313674854,3.3978893304073843,0.703436833940406,0.6672705941770409,5.871675354595402,-65.98466139718228,1985-09-30,2008-08-31,2008-09-30
2008-10-31,6.728048633437606,-14.253440020217434,0.6883953448164166,0.6503947771111016,6.0951653410787285,-1098.0699540001617,1985-10-31,2008-09-30,2008-10-31
2008-11-30,6.148390498875616,3.2864278647625795,0.6872184042869378,0.6490743072487595,5.9764926644184895,-276.19609477190215,1985-11-30,2008-10-31,2008-11-30
2008-12-31,6.872812794581847,5.094148826384459,0.688769536193564,0.650814601583023,5.914741237475385,-2.4466082264658486,1985-12-31,2008-11-30,2008-12-31
2009-01-31,4.104860659682197,1.3729027262642293,0.6706884493398145,0.6305285041373528,5.541639522113296,-2.615498247579179,1986-01-31,2008-12-31,2009-01-31
2009-02-28,2.9934467929743818,3.3760876292803292,0.6560940620516413,0.6141543135213536,5.289701289732884,0.9722321282673658,1986-02-28,2009-01-31,2009-02-28
2009-03-31,3.9202433332255953,3.3880277946937363,0.6488424784046647,0.6060183904052335,5.1439622427260305,0.8108476426991204,1986-03-31,2009-02-28,2009-03-31
2009-04-30,5.304975655094299,20.90632103012261,0.651520173674166,0.6090226338783327,5.104317590689343,-6044.202664144651,1986-04-30,2009-03-31,2009-04-30
2009-05-31,6.624108299763218,11.944443257976708,0.6470476621589585,0.6040046941295631,5.286323932587398,-14.816329999394915,1986-05-31,2009-04-30,2009-05-31
2009-06-30,5.543498127278523,16.494204355332734,0.6426120227895576,0.5990281231297476,5.384271410858814,-4728.9045694027645,1986-06-30,2009-05-31,2009-06-30
2009-07-31,5.2044502516970335,13.184830725078978,0.6446726764922104,0.6013400760644312,5.3444835046610315,-3246.7668114432176,1986-07-31,2009-06-30,2009-07-31
2009-08-31,5.0280691477356445,4.265955299137385,0.6446546832084246,0.6013198884777446,5.174485556090835,-26.09319409449116,1986-08-31,2009-07-31,2009-08-31
